"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 46 Cov: low",46,0.1,0.107429287779797,0.231799055603571,0.336077653872095,0.0973580695691345,0.111271705130609,0.675305997255464,0.772664066824598
"Run: 46 Cov: medium",46,0.5,0.0733347583407076,0.153692258428695,0.220705154750168,0.0624846120427541,0.0722659154953566,0.44773217151957,0.510216783562324
"Run: 46 Cov: high",46,0.9,0.054405523839852,0.116047285922595,0.165505075606696,0.0522706783959085,0.0560509760496402,0.335957885369142,0.388228563765051
"Run: 47 Cov: none",47,0,0.119922341193961,0.24938512989661,0.35933666794556,0.142883886309955,0.12306359994599,0.72864413903613,0.871528025346085
"Run: 47 Cov: low",47,0.1,0.11078816120321,0.229780590723222,0.331423297789628,0.110241414044813,0.111810682408688,0.67199204971606,0.782233463760873
"Run: 47 Cov: medium",47,0.5,0.0755614536366181,0.144474032369878,0.217840115233628,0.0752163116398903,0.0736467055873533,0.437875601240125,0.513091912880015
"Run: 47 Cov: high",47,0.9,0.0534019654251252,0.112757758911404,0.163912764906421,0.0565020024602552,0.0557166518340288,0.33007248924295,0.386574491703205
"Run: 48 Cov: none",48,0,0.12600966324515,0.249551939942336,0.370532023202816,0.133149614912951,0.122328360736791,0.746093626390303,0.879243241303254
"Run: 48 Cov: low",48,0.1,0.107976739606877,0.219918683858566,0.336029513211758,0.101023661686534,0.114763976476813,0.663924936677202,0.764948598363736
"Run: 48 Cov: medium",48,0.5,0.0747335893794603,0.149121243604661,0.218718414741612,0.0710606565312602,0.0716337077874591,0.442573247725733,0.513633904256994
"Run: 48 Cov: high",48,0.9,0.0547884348832508,0.109075591524142,0.172503978226637,0.0553842131130473,0.0548557862969671,0.33636800463403,0.391752217747077
"Run: 49 Cov: none",49,0,0.120539173862053,0.252144065232403,0.374184906621585,0.124894099678165,0.126499451505138,0.746868145716041,0.871762245394207
"Run: 49 Cov: low",49,0.1,0.109231759047401,0.223228531377705,0.327762240989664,0.119511323752235,0.111181684106883,0.66022253141477,0.779733855167004
"Run: 49 Cov: medium",49,0.5,0.0745913592321058,0.147984691430612,0.221775295774154,0.0657316403776178,0.0726808927521762,0.444351346436871,0.510082986814489
"Run: 49 Cov: high",49,0.9,0.0568018534997913,0.107092898677866,0.167729051704556,0.0528340402719668,0.0558327257370993,0.331623803882213,0.38445784415418
"Run: 50 Cov: none",50,0,0.12719610940363,0.242848950241846,0.378185702043497,0.118455283923171,0.128556007444757,0.748230761688973,0.866686045612144
"Run: 50 Cov: low",50,0.1,0.114761946448517,0.213519590500596,0.333719383954216,0.110350413703528,0.109427513981124,0.662000920903329,0.772351334606857
"Run: 50 Cov: medium",50,0.5,0.0744011597368766,0.147667793800051,0.221062992682293,0.0621155587032393,0.0751336826367987,0.443131946219221,0.50524750492246
"Run: 50 Cov: high",50,0.9,0.0638989445416205,0.104427396356662,0.159031876951902,0.060598591862435,0.0554700020381238,0.327358217850184,0.387956809712619
"Run: 51 Cov: none",51,0,0.128762574610169,0.254546295650538,0.369799183253885,0.115781015065058,0.125883214530089,0.753108053514592,0.868889068579651
"Run: 51 Cov: low",51,0.1,0.106326083959411,0.22502783452762,0.324795230986417,0.105437255927083,0.108392325706768,0.656149149473448,0.761586405400532
"Run: 51 Cov: medium",51,0.5,0.0783536656384392,0.14707981563939,0.224338056954324,0.0606600850343115,0.0729916640406491,0.449771538232153,0.510431623266464
"Run: 51 Cov: high",51,0.9,0.0564755672604649,0.105055084500788,0.172240429103078,0.0527936840207471,0.0554130328967321,0.333771080864331,0.386564764885079
"Run: 52 Cov: none",52,0,0.124005885830788,0.246964116280275,0.364330340147124,0.137307135565115,0.119470959031455,0.735300342258186,0.872607477823301
"Run: 52 Cov: low",52,0.1,0.10607138916466,0.210849383570553,0.320002908454943,0.119139115046863,0.105314697151887,0.636923681190157,0.75606279623702
"Run: 52 Cov: medium",52,0.5,0.0698046624996239,0.144825175752534,0.227200567579284,0.0768025757775035,0.0712773317307237,0.441830405831442,0.518632981608946
"Run: 52 Cov: high",52,0.9,0.053262867521589,0.115379107731165,0.159920451417816,0.0537290000193891,0.0574004153394961,0.32856242667057,0.382291426689959
"Run: 53 Cov: none",53,0,0.124182233730937,0.251031774962396,0.395365233813183,0.105787505513239,0.126584408659333,0.770579242506516,0.876366748019755
"Run: 53 Cov: low",53,0.1,0.112748269821267,0.225920874729607,0.320524194598143,0.120014212307647,0.111247420036809,0.659193339149017,0.779207551456664
"Run: 53 Cov: medium",53,0.5,0.0693605518364496,0.147795449750919,0.222290173566595,0.0739946732649456,0.0736784261366734,0.439446175153964,0.513440848418909
"Run: 53 Cov: high",53,0.9,0.0494427822001976,0.117231695900325,0.163001805059944,0.0574122150378647,0.055678264805905,0.329676283160467,0.387088498198332
"Run: 54 Cov: none",54,0,0.12074188728735,0.254655976560157,0.368329087355432,0.126675005417757,0.124803865130262,0.743726951202939,0.870401956620696
"Run: 54 Cov: low",54,0.1,0.109120604985068,0.214252290790532,0.321213776235202,0.118698214601028,0.108569131562895,0.644586672010802,0.76328488661183
"Run: 54 Cov: medium",54,0.5,0.0745066220999278,0.146836130044019,0.225720555952216,0.0709725377510289,0.0731370503396936,0.447063308096163,0.518035845847192
"Run: 54 Cov: high",54,0.9,0.0551607534786271,0.116608434918991,0.163699853874862,0.0451274356911189,0.054680515498704,0.33546904227248,0.380596477963599
"Run: 55 Cov: none",55,0,0.131145096084654,0.250924806389507,0.382294898196555,0.120784786852042,0.122456413263981,0.764364800670716,0.885149587522757
"Run: 55 Cov: low",55,0.1,0.115311217537088,0.218092114763853,0.33037060988013,0.118448329413765,0.104321645090972,0.663773942181071,0.782222271594836
"Run: 55 Cov: medium",55,0.5,0.0775326222208787,0.142866987916652,0.220751355045489,0.0851529828531733,0.0706235701068659,0.44115096518302,0.526303948036193
"Run: 55 Cov: high",55,0.9,0.054656876067652,0.113065648449579,0.161095031984643,0.0670348367870355,0.0552086745399591,0.328817556501874,0.395852393288909
"Run: 56 Cov: none",56,0,0.127975371641433,0.251692005766262,0.366851198217526,0.127091651618031,0.124186141678377,0.746518575625221,0.873610227243253
"Run: 56 Cov: low",56,0.1,0.108901936320158,0.21977596816239,0.336194602514047,0.102337412659561,0.109938362966271,0.664872506996595,0.767209919656156
"Run: 56 Cov: medium",56,0.5,0.0735303204117992,0.146111419561003,0.222239490831343,0.070558139798354,0.0736200014644778,0.441881230804145,0.512439370602499
"Run: 56 Cov: high",56,0.9,0.0519893221813836,0.112091686702906,0.162780093304218,0.060202780447061,0.0540996080699105,0.326861102188507,0.387063882635568
"Run: 57 Cov: none",57,0,0.130289095734454,0.253201129949995,0.376595727428732,0.12390911872071,0.121380227159075,0.760085953113181,0.883995071833891
"Run: 57 Cov: low",57,0.1,0.106449285107125,0.211617194882903,0.325395060043553,0.107301402012401,0.107292751840667,0.64346154003358,0.750762942045981
"Run: 57 Cov: medium",57,0.5,0.0737724894774632,0.149549798418585,0.215527939278014,0.0739516956578257,0.0738068489563279,0.438850227174062,0.512801922831888
"Run: 57 Cov: high",57,0.9,0.0540960047918484,0.102068791625296,0.177979336218737,0.0564189010893623,0.0561192094887394,0.334144132635882,0.390563033725244
"Run: 58 Cov: none",58,0,0.123223185810887,0.246601648167031,0.382460060968755,0.140960712279997,0.126954728559751,0.752284894946672,0.893245607226669
"Run: 58 Cov: low",58,0.1,0.106497387556499,0.220149372043521,0.330040934708436,0.116508600554714,0.107871387799336,0.656687694308456,0.77319629486317
"Run: 58 Cov: medium",58,0.5,0.0760445640908635,0.150232769701864,0.222541139220208,0.0572947540453336,0.0743808777656741,0.448818473012935,0.506113227058269
"Run: 58 Cov: high",58,0.9,0.057469121693818,0.112941104581504,0.158527984678947,0.0618362466014385,0.056156853855062,0.328938210954269,0.390774457555707
"Run: 59 Cov: none",59,0,0.121380576958807,0.254025342935221,0.374310603895373,0.122125192439197,0.12598960233323,0.749716523789401,0.871841716228598
"Run: 59 Cov: low",59,0.1,0.11305098980059,0.219100158536673,0.32882540079804,0.124957165109585,0.110169675895672,0.660976549135303,0.785933714244888
"Run: 59 Cov: medium",59,0.5,0.0742487627662791,0.150981717490402,0.221306663091572,0.0629836210935868,0.0726496957261085,0.446537143348253,0.50952076444184
"Run: 59 Cov: high",59,0.9,0.0527255411875955,0.115348084452185,0.166309858559902,0.0521433992922747,0.0548697252459738,0.334383484199682,0.386526883491957
"Run: 60 Cov: none",60,0,0.123410288712955,0.250894888383547,0.373651642774408,0.144937023787752,0.122185461589723,0.74795681987091,0.892893843658662
"Run: 60 Cov: low",60,0.1,0.112453827041251,0.220333194429491,0.328890407377852,0.100337061089744,0.108544309540362,0.661677428848594,0.762014489938337
"Run: 60 Cov: medium",60,0.5,0.0751514553187813,0.145441440379379,0.21771990905933,0.0782395995344133,0.0737895976408913,0.43831280475749,0.516552404291903
"Run: 60 Cov: high",60,0.9,0.0540200969298743,0.112507772535899,0.167530487864353,0.0583378124087505,0.0564638363323136,0.334058357330126,0.392396169738876
"Run: 61 Cov: none",61,0,0.125179153424894,0.259128447482995,0.372295685440987,0.123544615592605,0.127846878713914,0.756603286348876,0.880147901941481
"Run: 61 Cov: low",61,0.1,0.110712667486271,0.219645000443055,0.326627639306499,0.118438693387163,0.109697887063532,0.656985307235824,0.775424000622987
"Run: 61 Cov: medium",61,0.5,0.0745561492409868,0.148643228246891,0.218934376871789,0.0747104255399478,0.0736438607327696,0.442133754359668,0.516844179899615
"Run: 61 Cov: high",61,0.9,0.0568976014368744,0.11508577509645,0.164275991786434,0.0505305958702164,0.0549319863878448,0.336259368319759,0.386789964189975
"Run: 62 Cov: none",62,0,0.127204782226019,0.253651771159079,0.366869171366824,0.120376973575268,0.123395974926591,0.747725724751922,0.868102698327191
"Run: 62 Cov: low",62,0.1,0.115186916086758,0.226485437904419,0.328049466851438,0.101781919499694,0.111646001110165,0.669721820842615,0.771503740342309
"Run: 62 Cov: medium",62,0.5,0.0749128567574633,0.149432821092395,0.225164631232506,0.0783966804203518,0.0758852577991817,0.449510309082365,0.527906989502717
"Run: 62 Cov: high",62,0.9,0.0536219248276312,0.114784646512328,0.163148820406285,0.059476196330706,0.0539448702376631,0.331555391746244,0.39103158807695
"Run: 63 Cov: none",63,0,0.129038246576618,0.251285155580078,0.380033174391774,0.114128384113698,0.125703982489666,0.76035657654847,0.874484960662168
"Run: 63 Cov: low",63,0.1,0.117393218385613,0.216350319641325,0.327170455666769,0.110133660333582,0.115078923801757,0.660913993693708,0.771047654027289
"Run: 63 Cov: medium",63,0.5,0.0714099798483869,0.148200735415105,0.222324449232108,0.0775412916817961,0.0708251370853283,0.4419351644956,0.519476456177396
"Run: 63 Cov: high",63,0.9,0.0534714856483538,0.113071081032061,0.16205085380765,0.0616843846028337,0.0532683907475149,0.328593420488066,0.390277805090899
"Run: 64 Cov: none",64,0,0.123236828315977,0.255440673253725,0.368746846977119,0.120721978015865,0.124423137240008,0.747424348546821,0.868146326562686
"Run: 64 Cov: low",64,0.1,0.112481420701778,0.216692344265208,0.324928137426908,0.112550864613056,0.105886380448739,0.654101902393894,0.76665276700695
"Run: 64 Cov: medium",64,0.5,0.0741159953315637,0.149954327518314,0.221575911597949,0.0793150448079356,0.0721362201360695,0.445646234447826,0.524961279255762
"Run: 64 Cov: high",64,0.9,0.0513103697936765,0.108952938939316,0.175630575236537,0.0585561517982386,0.0562852512396977,0.33589388396953,0.394450035767768
"Run: 65 Cov: none",65,0,0.126472448726463,0.24585991532659,0.358998112022751,0.125457610919787,0.124565228625257,0.731330476075804,0.856788086995592
"Run: 65 Cov: low",65,0.1,0.112089725631417,0.22471422499454,0.33275550652266,0.0990889478065909,0.110303981541955,0.669559457148617,0.768648404955207
"Run: 65 Cov: medium",65,0.5,0.0744514812325661,0.14517382565716,0.218656964396265,0.0763165260268673,0.07417250163303,0.438282271285991,0.514598797312859
"Run: 65 Cov: high",65,0.9,0.0546788439827297,0.106967255076714,0.170405193096757,0.055625708766277,0.056534860638385,0.3320512921562,0.387677000922477
"Run: 66 Cov: none",66,0,0.12489514666663,0.248695226382956,0.376043284658853,0.130894460496696,0.123258195593438,0.749633657708439,0.880528118205135
"Run: 66 Cov: low",66,0.1,0.109060207514838,0.226485388547887,0.327571618464436,0.115149209427258,0.112147379406462,0.663117214527162,0.778266423954419
"Run: 66 Cov: medium",66,0.5,0.0719095178704313,0.147917937237402,0.220420860759917,0.0774408716012076,0.0756465526448398,0.44024831586775,0.517689187468958
"Run: 66 Cov: high",66,0.9,0.0523361164511997,0.114083702951725,0.170477935074728,0.0537768592809267,0.0570475902623366,0.336897754477653,0.390674613758579
"Run: 67 Cov: none",67,0,0.124152531231336,0.250418192889255,0.360080255824634,0.1352441833189,0.122949776598414,0.734650979945225,0.869895163264125
"Run: 67 Cov: low",67,0.1,0.111917766105542,0.220270189361659,0.32225627623565,0.106221965964744,0.109297001125049,0.654444231702851,0.760666197667595
"Run: 67 Cov: medium",67,0.5,0.0752811535467757,0.150759947634404,0.222036974334861,0.0764009711621811,0.0767059197016479,0.448078075516041,0.524479046678222
"Run: 67 Cov: high",67,0.9,0.0544701228668028,0.116108517986294,0.166455773046141,0.0497185799591349,0.0562901125457541,0.337034413899237,0.386752993858372
"Run: 68 Cov: none",68,0,0.131652359622172,0.251599827727022,0.383789493134604,0.107970716529093,0.124763025877867,0.767041680483798,0.875012397012891
"Run: 68 Cov: low",68,0.1,0.11059773730792,0.229567823482965,0.334789036347401,0.0998775527416546,0.112979652222617,0.674954597138286,0.77483214987994
"Run: 68 Cov: medium",68,0.5,0.0735463674404047,0.148098641450956,0.217402640065083,0.070275937317817,0.0734765702329764,0.439047648956443,0.50932358627426
"Run: 68 Cov: high",68,0.9,0.056574275729678,0.108007237721782,0.16786452714026,0.056686119858775,0.0569252487333525,0.33244604059172,0.389132160450495
"Run: 69 Cov: none",69,0,0.119611169382571,0.253114020894132,0.366536808296615,0.123828942178938,0.127543253450122,0.739261998573318,0.863090940752255
"Run: 69 Cov: low",69,0.1,0.106596597392646,0.216897100478965,0.330228216813713,0.12057478610941,0.11032677569158,0.653721914685324,0.774296700794734
"Run: 69 Cov: medium",69,0.5,0.0767329365469758,0.147270019375774,0.209217341673408,0.0841837018922063,0.0720737969084839,0.433220297596157,0.517403999488364
"Run: 69 Cov: high",69,0.9,0.0560804540576322,0.116365073022362,0.157744136764737,0.0573404818855794,0.0553090285388952,0.330189663844731,0.38753014573031
"Run: 70 Cov: none",70,0,0.117048788200755,0.252170927843781,0.384461229250167,0.132433279901996,0.12501691729956,0.753680945294703,0.886114225196699
"Run: 70 Cov: low",70,0.1,0.109860036413505,0.214793007234549,0.324944065600832,0.122261309515346,0.109928548385084,0.649597109248886,0.771858418764233
"Run: 70 Cov: medium",70,0.5,0.0715235777414486,0.143589220563291,0.220516581142973,0.0790622700261991,0.072693576249,0.435629379447712,0.514691649473911
"Run: 70 Cov: high",70,0.9,0.0528917739644956,0.114905099262006,0.163873885377446,0.053308240763252,0.0542164021002369,0.331670758603948,0.3849789993672
"Run: 71 Cov: none",71,0,0.121472478729867,0.245132229093873,0.379935802258096,0.123538376826786,0.122237590089496,0.746540510081835,0.870078886908621
"Run: 71 Cov: low",71,0.1,0.10951724528452,0.222123202538808,0.333327784639134,0.113756941246126,0.113427024542641,0.664968232462462,0.778725173708589
"Run: 71 Cov: medium",71,0.5,0.0704123990533505,0.142845332979418,0.223509184299996,0.0781883988808761,0.069273342757591,0.436766916332765,0.514955315213641
"Run: 71 Cov: high",71,0.9,0.0552683902146285,0.111559607730422,0.16546232833118,0.0558432295817428,0.0561656219471152,0.332290326276231,0.388133555857973
"Run: 72 Cov: none",72,0,0.123476188931134,0.240397680054391,0.375831799317481,0.142954575048809,0.126643129225852,0.739705668303006,0.882660243351815
"Run: 72 Cov: low",72,0.1,0.107310063810166,0.227871825662346,0.333828997261227,0.106551047069928,0.110018791543599,0.669010886733739,0.775561933803667
"Run: 72 Cov: medium",72,0.5,0.0714786473169887,0.148304030856127,0.223315657184978,0.0783768873130386,0.073470829894026,0.443098335358094,0.521475222671133
"Run: 72 Cov: high",72,0.9,0.0546083595281411,0.115201000577486,0.160045920664712,0.0596068614483741,0.0561374940964833,0.329855280770339,0.389462142218713
"Run: 73 Cov: none",73,0,0.124934529944471,0.2454956716755,0.365803583264675,0.129281735461884,0.127206665512595,0.736233784884646,0.865515520346529
"Run: 73 Cov: low",73,0.1,0.115495886287912,0.2223937692782,0.327866357745906,0.0923366607194513,0.111796778591206,0.665756013312018,0.758092674031469
"Run: 73 Cov: medium",73,0.5,0.0741225126479154,0.143388111118035,0.220840903347389,0.0810387577556968,0.0754582960902154,0.438351527113339,0.519390284869035
"Run: 73 Cov: high",73,0.9,0.053722020043759,0.117905314583444,0.159662278502708,0.0565676993449004,0.0536729137949258,0.331289613129911,0.387857312474811
"Run: 74 Cov: none",74,0,0.122083321759954,0.251974627594218,0.364328182810699,0.121139330398529,0.125733325391845,0.73838613216487,0.859525462563399
