"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 240 Cov: none",240,0,0.123269047996649,0.249295065034367,0.378795340636825,0.121283071727905,0.127357474604253,0.751359453667842,0.872642525395747
"Run: 240 Cov: low",240,0.1,0.145333755518523,0.251360690079969,0.373621377302944,0.119719819690853,0.109964357407711,0.770315822901435,0.890035642592289
"Run: 240 Cov: medium",240,0.5,0.21582464379683,0.283153139223456,0.344828398561557,0.0827656490231109,0.0734281693950464,0.843806181581843,0.926571830604954
"Run: 240 Cov: high",240,0.9,0.283106938300473,0.295787998030867,0.303514778827057,0.0631393184100564,0.0544509664315461,0.882409715158397,0.945549033568454
"Run: 241 Cov: none",241,0,0.127381872982671,0.251503286660727,0.36959100937545,0.127824579378616,0.123699251602536,0.748476169018848,0.876300748397464
"Run: 241 Cov: low",241,0.1,0.142963459310147,0.25586766762985,0.373316788657189,0.118363665214207,0.109488419188607,0.772147915597186,0.890511580811393
"Run: 241 Cov: medium",241,0.5,0.221911813073103,0.286626914225307,0.345652079908682,0.0738008307500296,0.0720083620428792,0.854190807207091,0.927991637957121
"Run: 241 Cov: high",241,0.9,0.284303921678412,0.295883275450548,0.303956666271317,0.0614457549760459,0.0544103816236771,0.884143863400277,0.945589618376323
"Run: 242 Cov: none",242,0,0.125209975421832,0.248873940089677,0.359207644803615,0.139618651390902,0.127089788293974,0.733291560315124,0.872910211706026
"Run: 242 Cov: low",242,0.1,0.144991927745529,0.26929655950899,0.369966647918426,0.105574767175992,0.110170097651063,0.784255135172945,0.889829902348937
"Run: 242 Cov: medium",242,0.5,0.219190716260914,0.287370540868068,0.341337706211646,0.0771616338213534,0.0749394028380189,0.847898963340628,0.925060597161981
"Run: 242 Cov: high",242,0.9,0.28701211343119,0.299032361717788,0.307583798206191,0.0524861709172172,0.0538855557276137,0.893628273355169,0.946114444272386
"Run: 243 Cov: none",243,0,0.120353516158439,0.245482129071776,0.376762655734866,0.132839712790749,0.124561986244171,0.74259830096508,0.875438013755829
"Run: 243 Cov: low",243,0.1,0.149138682099288,0.265160223103692,0.377576021784371,0.095971849383436,0.112153223629213,0.791874926987352,0.887846776370787
"Run: 243 Cov: medium",243,0.5,0.218145769339852,0.284412798640064,0.34054733649501,0.0819390970474846,0.0749549984775894,0.843105904474926,0.925045001522411
"Run: 243 Cov: high",243,0.9,0.285041207410845,0.298887093904396,0.307966843677751,0.0516013279235597,0.0565035270834481,0.891895144992992,0.943496472916552
"Run: 244 Cov: none",244,0,0.124984136114954,0.250925097803789,0.363059924141727,0.132125254348721,0.128905587590809,0.73896915806047,0.871094412409191
"Run: 244 Cov: low",244,0.1,0.14937337349802,0.2617009589528,0.375985619830915,0.10412899197975,0.108811055738515,0.787059952281735,0.891188944261485
"Run: 244 Cov: medium",244,0.5,0.222234942744579,0.289921198236485,0.349894545354865,0.0634730232294887,0.0744762904345816,0.86205068633593,0.925523709565418
"Run: 244 Cov: high",244,0.9,0.283586761771559,0.295563277200481,0.307544465431638,0.0563551535607349,0.056950342035587,0.886694504403678,0.943049657964413
"Run: 245 Cov: none",245,0,0.124672368273025,0.242688326197943,0.378479975636478,0.127905769659114,0.12625356023344,0.745840670107446,0.87374643976656
"Run: 245 Cov: low",245,0.1,0.145012186931272,0.252092802841534,0.37138903018041,0.120063383601213,0.111442596445571,0.768494019953216,0.888557403554429
"Run: 245 Cov: medium",245,0.5,0.21801710660063,0.288694760512979,0.343240635098429,0.0751137930242199,0.0749337047637426,0.849952502212038,0.925066295236257
"Run: 245 Cov: high",245,0.9,0.283886253441917,0.294885279314196,0.309321590308352,0.0556656078799937,0.0562412690555414,0.888093123064465,0.943758730944459
"Run: 246 Cov: none",246,0,0.120493290576692,0.244630470741138,0.366395793644415,0.146263480566291,0.122216964471464,0.731519554962245,0.877783035528536
"Run: 246 Cov: low",246,0.1,0.148744164121633,0.269166931006663,0.368994912868391,0.102630513102069,0.110463478901245,0.786906007996686,0.889536521098755
"Run: 246 Cov: medium",246,0.5,0.223274089802694,0.287206107399902,0.343783574085716,0.0717391142939147,0.0739971144177735,0.854263771288312,0.926002885582227
"Run: 246 Cov: high",246,0.9,0.282941831678234,0.294776175820776,0.305033579494335,0.0634759594279831,0.0537724535786721,0.882751586993345,0.946227546421328
"Run: 247 Cov: none",247,0,0.131685662574206,0.247475643869811,0.373287403927009,0.123514586653363,0.124036702975611,0.752448710371026,0.875963297024389
"Run: 247 Cov: low",247,0.1,0.150168530497084,0.260458609190228,0.374997002815714,0.107112337618063,0.107263519878911,0.785624142503026,0.892736480121089
"Run: 247 Cov: medium",247,0.5,0.224019732010455,0.28168684290478,0.348692451997181,0.0702700262562174,0.075330946831366,0.854399026912417,0.924669053168634
"Run: 247 Cov: high",247,0.9,0.285421403735746,0.298944571254252,0.309344920907132,0.0520560441977107,0.0542330599051605,0.893710895897129,0.94576694009484
"Run: 248 Cov: none",248,0,0.125786913282895,0.252670452595284,0.37703263343579,0.118830509211366,0.125679491474665,0.75548999931397,0.874320508525335
"Run: 248 Cov: low",248,0.1,0.143498357682238,0.258891775324781,0.370321334075095,0.115499237319042,0.111789295598844,0.772711467082113,0.888210704401156
"Run: 248 Cov: medium",248,0.5,0.22659930282157,0.284013970047491,0.348143723311204,0.0678055891460902,0.0734374146736445,0.858756996180265,0.926562585326355
"Run: 248 Cov: high",248,0.9,0.283941073824061,0.298110218866286,0.308119976072476,0.0564877867306779,0.0533409445064998,0.890171268762822,0.9466590554935
"Run: 249 Cov: none",249,0,0.12248891944928,0.260451179458223,0.377613342285071,0.11122571277047,0.128220846036956,0.760553441192574,0.871779153963044
"Run: 249 Cov: low",249,0.1,0.148025409167674,0.259876135966429,0.37478838161319,0.104513167351248,0.112796905901458,0.782689926747294,0.887203094098542
"Run: 249 Cov: medium",249,0.5,0.22054184040157,0.282679490396766,0.34159916293548,0.0822485546484852,0.0729309516176992,0.844820493733816,0.927069048382301
"Run: 249 Cov: high",249,0.9,0.285984304304809,0.297977895808039,0.309992114376494,0.0510440389848381,0.0550016465258195,0.893954314489342,0.94499835347418
"Run: 250 Cov: none",250,0,0.13176343912562,0.254780000544774,0.373443659401646,0.113790115861279,0.12622278506668,0.75998709907204,0.87377721493332
"Run: 250 Cov: low",250,0.1,0.144271013332394,0.259051352916296,0.359943005233094,0.124875235387293,0.111859393130924,0.763265371481783,0.888140606869076
"Run: 250 Cov: medium",250,0.5,0.224324160512475,0.285890900640983,0.339135620719071,0.0781107753963456,0.0725385427311258,0.849350681872529,0.927461457268874
"Run: 250 Cov: high",250,0.9,0.28228142904642,0.297471735288296,0.306266306127023,0.058864604601028,0.0551159249372332,0.886019470461739,0.944884075062767
"Run: 251 Cov: none",251,0,0.119598917291616,0.247360840193303,0.372299911915586,0.13072340733936,0.130016923260135,0.739259669400505,0.869983076739865
"Run: 251 Cov: low",251,0.1,0.150641819630748,0.25778377680306,0.379732875613017,0.104584280891832,0.107257247061344,0.788158472046825,0.892742752938656
"Run: 251 Cov: medium",251,0.5,0.221284296216753,0.281360706505686,0.352049630435451,0.0727799384303893,0.0725254284117198,0.854694633157891,0.92747457158828
"Run: 251 Cov: high",251,0.9,0.285584423988522,0.298228541882473,0.310536986592635,0.0492931965363324,0.0563568510000375,0.89434995246363,0.943643148999962
"Run: 252 Cov: none",252,0,0.12506227708356,0.246163259502725,0.372804492049332,0.131209701626898,0.124760269737485,0.744030028635618,0.875239730262515
"Run: 252 Cov: low",252,0.1,0.14890120512716,0.269199834466844,0.375578348025902,0.0958436779040402,0.110476934476054,0.793679387619906,0.889523065523946
"Run: 252 Cov: medium",252,0.5,0.219284895468432,0.286355300773692,0.34643037906861,0.0739019716424266,0.0740274530468388,0.852070575310734,0.925972546953161
"Run: 252 Cov: high",252,0.9,0.285756803251679,0.29526861064987,0.30707239632677,0.0571295091533042,0.0547726806183766,0.888097810228319,0.945227319381623
"Run: 253 Cov: none",253,0,0.129841433829657,0.237842410465645,0.367535903284996,0.140342162031726,0.124438090387976,0.735219747580298,0.875561909612024
"Run: 253 Cov: low",253,0.1,0.144262075378471,0.268181460706119,0.38462776933357,0.091330334916848,0.111598359664992,0.79707130541816,0.888401640335008
"Run: 253 Cov: medium",253,0.5,0.217349101763833,0.29104154265647,0.339859666145874,0.0775186442086243,0.0742310452251979,0.848250310566178,0.925768954774802
"Run: 253 Cov: high",253,0.9,0.277525787581731,0.294272627894033,0.302458907553368,0.0713035818993644,0.0544390950715031,0.874257323029132,0.945560904928497
"Run: 254 Cov: none",254,0,0.122060980204334,0.248128533168738,0.37077064870123,0.134292223208133,0.124747614717566,0.740960162074302,0.875252385282434
"Run: 254 Cov: low",254,0.1,0.138867010986136,0.269888043359134,0.367115738546565,0.118962921592823,0.105166285515343,0.775870792891834,0.894833714484657
"Run: 254 Cov: medium",254,0.5,0.226385254250944,0.289971654616665,0.349144927572124,0.0608822558204792,0.0736159077397881,0.865501836439733,0.926384092260212
"Run: 254 Cov: high",254,0.9,0.287237183188363,0.300721029935076,0.309389913482738,0.0490986445330492,0.0535532288607737,0.897348126606177,0.946446771139226
"Run: 255 Cov: none",255,0,0.119482266634552,0.247925878263552,0.370749834537342,0.142206920274546,0.119635100290008,0.738157979435446,0.880364899709992
"Run: 255 Cov: low",255,0.1,0.150426921017391,0.260250450422749,0.37747226229095,0.0996097423549641,0.112240623913946,0.78814963373109,0.887759376086054
"Run: 255 Cov: medium",255,0.5,0.225941294644974,0.293621212371509,0.344789110049108,0.0606780980094424,0.0749702849249666,0.864351617065591,0.925029715075033
"Run: 255 Cov: high",255,0.9,0.283359072742171,0.297042589839852,0.305821542492068,0.0586680685477796,0.0551087263781286,0.886223205074092,0.944891273621871
"Run: 256 Cov: none",256,0,0.123647307283281,0.253309628799723,0.382578561672887,0.110596537912603,0.129867964331506,0.759535497755891,0.870132035668494
"Run: 256 Cov: low",256,0.1,0.144739135957109,0.258177543905774,0.36666546689609,0.123477535236361,0.106940318004665,0.769582146758974,0.893059681995335
"Run: 256 Cov: medium",256,0.5,0.226100577286722,0.287251119788121,0.346673109781885,0.0679404940595291,0.0720346990837432,0.860024806856728,0.927965300916257
"Run: 256 Cov: high",256,0.9,0.284702881265876,0.297634471163858,0.304560500395614,0.0576717997095222,0.0554303474651301,0.886897852825348,0.94456965253487
"Run: 257 Cov: none",257,0,0.121310315369079,0.247648411366874,0.367830876863047,0.136186013493405,0.127024382907595,0.736789603599,0.872975617092405
"Run: 257 Cov: low",257,0.1,0.148100660990889,0.266762323902051,0.36632038092011,0.108355161693582,0.110461472493368,0.78118336581305,0.889538527506632
"Run: 257 Cov: medium",257,0.5,0.216578548690832,0.290435369322972,0.350061551941404,0.0689835486997619,0.0739409813450306,0.857075469955208,0.926059018654969
"Run: 257 Cov: high",257,0.9,0.286160054691873,0.299850456497042,0.308897861456013,0.0498719988744041,0.055219628480668,0.894908372644928,0.944780371519332
"Run: 258 Cov: none",258,0,0.128382869788238,0.245481598062972,0.391502653098557,0.105424048441444,0.129208830608789,0.765367120949767,0.870791169391211
"Run: 258 Cov: low",258,0.1,0.152030148483798,0.25778877425225,0.378705420330761,0.0996690409553201,0.111806615977871,0.788524343066809,0.888193384022129
"Run: 258 Cov: medium",258,0.5,0.223794957635454,0.290382610538548,0.341231670707673,0.0718162302638083,0.0727745308545158,0.855409238881676,0.927225469145484
"Run: 258 Cov: high",258,0.9,0.285436775851124,0.300046543596349,0.307609778441572,0.0509862468035406,0.0559206553074143,0.893093097889045,0.944079344692586
"Run: 259 Cov: none",259,0,0.12635788987118,0.238603277364617,0.367755850870312,0.144713492978456,0.122569488915435,0.732717018106109,0.877430511084565
"Run: 259 Cov: low",259,0.1,0.141898786115158,0.259377979015995,0.367634829626644,0.122336898573917,0.108751506668286,0.768911594757797,0.891248493331714
"Run: 259 Cov: medium",259,0.5,0.220033842862076,0.288683797755684,0.348513808957075,0.0673603159241599,0.0754082345010048,0.857231449574835,0.924591765498995
"Run: 259 Cov: high",259,0.9,0.287171339776661,0.298591891638228,0.308990831601574,0.0499190778404113,0.0553268591431264,0.894754063016462,0.944673140856874
"Run: 260 Cov: none",260,0,0.127572212228884,0.248073562651196,0.363195758353796,0.135349753262765,0.125808713503359,0.738841533233877,0.874191286496641
"Run: 260 Cov: low",260,0.1,0.14451226561444,0.257788134610493,0.370196984285034,0.120053727130122,0.107448888359911,0.772497384509967,0.892551111640089
"Run: 260 Cov: medium",260,0.5,0.218555809615077,0.290108067752237,0.34068851775962,0.0776094763686714,0.0730381285043951,0.849352395126934,0.926961871495605
"Run: 260 Cov: high",260,0.9,0.28225811032497,0.296662456255371,0.30937321797882,0.0556702385764522,0.0560359768643865,0.888293784559161,0.943964023135613
"Run: 261 Cov: none",261,0,0.12847512406638,0.23862415671125,0.389320166034487,0.120107308441663,0.12347324474622,0.756419446812117,0.87652675525378
"Run: 261 Cov: low",261,0.1,0.145855021067016,0.257914442553784,0.37663967902876,0.108370674755713,0.111220182594727,0.78040914264956,0.888779817405273
"Run: 261 Cov: medium",261,0.5,0.219916702712257,0.285448763794158,0.341018847058877,0.0816348614840479,0.0719808249506595,0.846384313565293,0.928019175049341
"Run: 261 Cov: high",261,0.9,0.28621315050342,0.297818173072644,0.30831205035245,0.0509170710637841,0.0567395550077023,0.892343373928514,0.943260444992298
"Run: 262 Cov: none",262,0,0.130568208278867,0.255230532600938,0.371212349998619,0.116873102753101,0.126115806368475,0.757011090878424,0.873884193631525
"Run: 262 Cov: low",262,0.1,0.129608871954626,0.259576235673585,0.368462459736492,0.133529262477648,0.108823170157649,0.757647567364703,0.891176829842351
"Run: 262 Cov: medium",262,0.5,0.224317669911537,0.288769956366316,0.345145058883297,0.0660550278106687,0.0757122870281823,0.858232685161149,0.924287712971818
"Run: 262 Cov: high",262,0.9,0.284840963817555,0.298774262698084,0.307942309204397,0.0528479286154794,0.0555945356644841,0.891557535720036,0.944405464335516
"Run: 263 Cov: none",263,0,0.13098617748956,0.241928764295816,0.368676195551965,0.132053477597419,0.126355385065241,0.741591137337341,0.873644614934759
"Run: 263 Cov: low",263,0.1,0.14889684620221,0.259498125577265,0.374452292332763,0.104337961090238,0.112814774797523,0.782847264112238,0.887185225202477
"Run: 263 Cov: medium",263,0.5,0.220607137169769,0.288938182001374,0.34799906430017,0.0691871461752429,0.0732684703534443,0.857544383471313,0.926731529646556
"Run: 263 Cov: high",263,0.9,0.28634813495144,0.299925079564932,0.311136358186585,0.0485250406055185,0.0540653866915244,0.897409572702957,0.945934613308476
"Run: 264 Cov: none",264,0,0.123753982297279,0.252668284889122,0.38577066479297,0.107211814008198,0.130595254012431,0.762192931979371,0.869404745987569
"Run: 264 Cov: low",264,0.1,0.144371946263623,0.257850124749533,0.383037481430723,0.102291454924574,0.112448992631547,0.785259552443879,0.887551007368453
"Run: 264 Cov: medium",264,0.5,0.220261492795907,0.284518705690092,0.346775906089302,0.0733944819616375,0.0750494134630622,0.8515561045753,0.924950586536938
"Run: 264 Cov: high",264,0.9,0.285031615635716,0.299205039378732,0.310752293459313,0.0501055320675036,0.0549055194587362,0.89498894847376,0.945094480541264
"Run: 265 Cov: none",265,0,0.122960778329744,0.257370454213263,0.371282160994026,0.121695697255386,0.126690909207582,0.751613393537033,0.873309090792418
"Run: 265 Cov: low",265,0.1,0.146572491992116,0.258228010681101,0.369784652139705,0.114311629836908,0.111103215350171,0.774585154812921,0.888896784649829
"Run: 265 Cov: medium",265,0.5,0.223026931813212,0.287260944266026,0.344053679967501,0.0720483658645667,0.0736100780886947,0.854341556046739,0.926389921911305
"Run: 265 Cov: high",265,0.9,0.284433557215902,0.295437839881508,0.306934976035753,0.0595253724371389,0.0536682544296984,0.886806373133163,0.946331745570302
"Run: 266 Cov: none",266,0,0.124918917499823,0.253693868138665,0.381237355224326,0.118168033492856,0.121981825644329,0.759850140862815,0.878018174355671
"Run: 266 Cov: low",266,0.1,0.142352655562513,0.262405917436307,0.365210588938283,0.121815354793076,0.108215483269821,0.769969161937103,0.891784516730179
"Run: 266 Cov: medium",266,0.5,0.225727163069299,0.288939771932437,0.341669915810306,0.069670723392355,0.0739924257956022,0.856336850812043,0.926007574204398
